sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,clase,recall,precision,soporte,minoritaria
211260561,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,push,0.7143,0.6593,84,False
211260561,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,right,0.431,0.6944,58,False
211260561,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,left,0.8167,0.7717,120,False
211260561,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,pull,0.5625,0.45,32,True
211260561,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,push,0.6667,0.6829,84,False
211260561,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,right,0.5345,0.6889,58,False
211260561,all,sinArtefactosEstricto,smote_tomek,RandomForest,left,0.7667,0.6667,120,False
211260561,all,sinArtefactosEstricto,smote_tomek,RandomForest,pull,0.5625,0.6,32,True
211260561,all,sinArtefactosEstricto,smote_tomek,RandomForest,push,0.7381,0.7126,84,False
211260561,all,sinArtefactosEstricto,smote_tomek,RandomForest,right,0.3793,0.5641,58,False
211260561,all,sinArtefactosEstricto,smote_tomek,MLP,left,0.775,0.7623,120,False
211260561,all,sinArtefactosEstricto,smote_tomek,MLP,pull,0.5938,0.5588,32,True
211260561,all,sinArtefactosEstricto,smote_tomek,MLP,push,0.7024,0.6413,84,False
211260561,all,sinArtefactosEstricto,smote_tomek,MLP,right,0.5172,0.6522,58,False
211260561,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,left,0.675,0.8351,120,False
211260561,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,pull,0.6562,0.5,32,True
211260561,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,push,0.75,0.6632,84,False
211260561,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,right,0.4655,0.45,58,False
211260561,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,left,0.8333,0.7042,120,False
211260561,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,pull,0.4375,0.5385,32,True
211260561,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,push,0.7143,0.6593,84,False
211260561,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,right,0.431,0.7143,58,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,left,0.7083,0.7456,120,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,pull,0.5938,0.4419,32,True
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,push,0.6786,0.6404,84,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,right,0.5345,0.6458,58,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,left,0.6917,0.7345,120,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,pull,0.375,0.5714,32,True
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,push,0.8095,0.6239,84,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,right,0.5345,0.6078,58,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,left,0.675,0.7714,120,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,pull,0.5938,0.475,32,True
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,push,0.7381,0.5962,84,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,right,0.4828,0.6222,58,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,left,0.7,0.8235,120,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,pull,0.625,0.8,32,True
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,push,0.7262,0.581,84,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,right,0.4483,0.4194,58,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,left,0.725,0.685,120,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,pull,0.125,0.3636,32,True
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,push,0.7857,0.5841,84,False
211260561,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,right,0.4138,0.5581,58,False
212260563,all,noOutliers,sin_balanceo,SMO_SVM,left,0.9474,0.9474,57,False
212260563,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.9655,0.9333,29,False
212260563,all,noOutliers,sin_balanceo,SMO_SVM,push,0.0,0.0,3,True
212260563,all,noOutliers,sin_balanceo,SMO_SVM,right,0.9767,0.9333,43,False
212260563,all,noOutliers,sin_balanceo,RandomForest,left,0.9649,0.9167,57,False
212260563,all,noOutliers,sin_balanceo,RandomForest,pull,0.8966,0.9286,29,False
212260563,all,noOutliers,sin_balanceo,RandomForest,push,0.0,0.0,3,True
212260563,all,noOutliers,sin_balanceo,RandomForest,right,0.9767,0.9545,43,False
212260563,all,noOutliers,sin_balanceo,MLP,left,0.9474,0.9818,57,False
212260563,all,noOutliers,sin_balanceo,MLP,pull,1.0,0.9062,29,False
212260563,all,noOutliers,sin_balanceo,MLP,push,0.0,0.0,3,True
212260563,all,noOutliers,sin_balanceo,MLP,right,0.9767,0.9333,43,False
212260563,all,noOutliers,sin_balanceo,IBk_kNN,left,0.9298,1.0,57,False
212260563,all,noOutliers,sin_balanceo,IBk_kNN,pull,1.0,0.8788,29,False
212260563,all,noOutliers,sin_balanceo,IBk_kNN,push,0.0,0.0,3,True
212260563,all,noOutliers,sin_balanceo,IBk_kNN,right,1.0,0.9348,43,False
212260563,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.9474,0.9,57,False
212260563,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.8276,0.8,29,False
212260563,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.0,0.0,3,True
212260563,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.8837,0.9048,43,False
212260563,all,noOutliers,random_oversampling,SMO_SVM,left,0.9474,0.9818,57,False
212260563,all,noOutliers,random_oversampling,SMO_SVM,pull,0.9655,0.9333,29,False
212260563,all,noOutliers,random_oversampling,SMO_SVM,push,0.3333,1.0,3,True
212260563,all,noOutliers,random_oversampling,SMO_SVM,right,1.0,0.9348,43,False
212260563,all,noOutliers,random_oversampling,RandomForest,left,0.9649,0.9483,57,False
212260563,all,noOutliers,random_oversampling,RandomForest,pull,0.9655,0.9333,29,False
212260563,all,noOutliers,random_oversampling,RandomForest,push,0.0,0.0,3,True
212260563,all,noOutliers,random_oversampling,RandomForest,right,0.9767,0.9545,43,False
212260563,all,noOutliers,random_oversampling,MLP,left,0.9474,0.9818,57,False
212260563,all,noOutliers,random_oversampling,MLP,pull,1.0,0.9062,29,False
212260563,all,noOutliers,random_oversampling,MLP,push,0.0,0.0,3,True
212260563,all,noOutliers,random_oversampling,MLP,right,0.9767,0.9333,43,False
212260563,all,noOutliers,random_oversampling,IBk_kNN,left,0.9298,1.0,57,False
212260563,all,noOutliers,random_oversampling,IBk_kNN,pull,1.0,0.8788,29,False
212260563,all,noOutliers,random_oversampling,IBk_kNN,push,0.0,0.0,3,True
212260563,all,noOutliers,random_oversampling,IBk_kNN,right,1.0,0.9348,43,False
212260563,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.9298,0.8833,57,False
212260563,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.8621,0.7812,29,False
212260563,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.0,0.0,3,True
212260563,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.8837,0.95,43,False
212260563,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.9474,0.9643,57,False
212260563,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.9655,0.9333,29,False
212260563,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.0,0.0,3,True
212260563,all,noOutliers,class_weight_balanced,SMO_SVM,right,1.0,0.9348,43,False
212260563,all,noOutliers,class_weight_balanced,RandomForest,left,0.9649,0.9016,57,False
212260563,all,noOutliers,class_weight_balanced,RandomForest,pull,0.8966,0.9286,29,False
212260563,all,noOutliers,class_weight_balanced,RandomForest,push,0.0,0.0,3,True
212260563,all,noOutliers,class_weight_balanced,RandomForest,right,0.9535,0.9535,43,False
212260563,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.8596,0.9074,57,False
212260563,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.8621,0.7576,29,False
212260563,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.0,0.0,3,True
212260563,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.907,0.8667,43,False
212260563,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.6491,0.881,57,False
212260563,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.7931,0.697,29,False
212260563,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,1.0,0.5,3,True
212260563,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.8837,0.7451,43,False
212260563,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.5263,0.8108,57,False
212260563,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.7931,0.7931,29,False
212260563,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.0,0.0,3,True
212260563,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.907,0.5909,43,False
212260563,all,noOutliers,random_undersampling_controlado,MLP,left,0.6316,0.8571,57,False
212260563,all,noOutliers,random_undersampling_controlado,MLP,pull,0.8966,0.7647,29,False
212260563,all,noOutliers,random_undersampling_controlado,MLP,push,0.6667,1.0,3,True
212260563,all,noOutliers,random_undersampling_controlado,MLP,right,0.8837,0.7037,43,False
212260563,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.7368,0.875,57,False
212260563,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.8621,0.6944,29,False
212260563,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.6667,0.6667,3,True
212260563,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.8605,0.8222,43,False
212260563,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.5614,0.8,57,False
212260563,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.6897,0.6061,29,False
212260563,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.0,0.0,3,True
212260563,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.7442,0.5424,43,False
212260567,all,noOutliers,sin_balanceo,SMO_SVM,left,1.0,0.9762,41,False
212260567,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.9833,0.9365,60,False
212260567,all,noOutliers,sin_balanceo,SMO_SVM,push,0.8947,1.0,19,False
212260567,all,noOutliers,sin_balanceo,SMO_SVM,right,0.3333,1.0,3,True
212260567,all,noOutliers,sin_balanceo,RandomForest,left,0.9756,0.8511,41,False
212260567,all,noOutliers,sin_balanceo,RandomForest,pull,0.9167,0.9167,60,False
212260567,all,noOutliers,sin_balanceo,RandomForest,push,0.8421,1.0,19,False
212260567,all,noOutliers,sin_balanceo,RandomForest,right,0.0,0.0,3,True
212260567,all,noOutliers,sin_balanceo,MLP,left,1.0,0.9318,41,False
212260567,all,noOutliers,sin_balanceo,MLP,pull,0.9667,0.9667,60,False
212260567,all,noOutliers,sin_balanceo,MLP,push,0.8947,0.9444,19,False
212260567,all,noOutliers,sin_balanceo,MLP,right,0.3333,1.0,3,True
212260567,all,noOutliers,sin_balanceo,IBk_kNN,left,0.9512,0.975,41,False
212260567,all,noOutliers,sin_balanceo,IBk_kNN,pull,1.0,0.9231,60,False
212260567,all,noOutliers,sin_balanceo,IBk_kNN,push,0.8947,1.0,19,False
212260567,all,noOutliers,sin_balanceo,IBk_kNN,right,0.3333,1.0,3,True
212260567,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.878,0.9,41,False
212260567,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.9333,0.8,60,False
212260567,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.6842,1.0,19,False
212260567,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.0,0.0,3,True
212260567,all,noOutliers,random_oversampling,SMO_SVM,left,1.0,0.9535,41,False
212260567,all,noOutliers,random_oversampling,SMO_SVM,pull,0.9833,0.9219,60,False
212260567,all,noOutliers,random_oversampling,SMO_SVM,push,0.7895,1.0,19,False
212260567,all,noOutliers,random_oversampling,SMO_SVM,right,0.3333,1.0,3,True
212260567,all,noOutliers,random_oversampling,RandomForest,left,0.9756,0.8696,41,False
212260567,all,noOutliers,random_oversampling,RandomForest,pull,0.9167,0.9322,60,False
212260567,all,noOutliers,random_oversampling,RandomForest,push,0.8421,1.0,19,False
212260567,all,noOutliers,random_oversampling,RandomForest,right,0.3333,0.5,3,True
212260567,all,noOutliers,random_oversampling,MLP,left,1.0,0.9535,41,False
212260567,all,noOutliers,random_oversampling,MLP,pull,0.95,0.95,60,False
212260567,all,noOutliers,random_oversampling,MLP,push,0.8947,0.8947,19,False
212260567,all,noOutliers,random_oversampling,MLP,right,0.3333,1.0,3,True
212260567,all,noOutliers,random_oversampling,IBk_kNN,left,0.9512,0.975,41,False
212260567,all,noOutliers,random_oversampling,IBk_kNN,pull,1.0,0.9375,60,False
212260567,all,noOutliers,random_oversampling,IBk_kNN,push,0.8947,1.0,19,False
212260567,all,noOutliers,random_oversampling,IBk_kNN,right,0.6667,1.0,3,True
212260567,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.9024,0.9487,41,False
212260567,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.9167,0.873,60,False
212260567,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.8947,0.85,19,False
212260567,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.3333,1.0,3,True
212260567,all,noOutliers,class_weight_balanced,SMO_SVM,left,1.0,0.9535,41,False
212260567,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.9667,0.9206,60,False
212260567,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.7895,0.9375,19,False
212260567,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.3333,1.0,3,True
212260567,all,noOutliers,class_weight_balanced,RandomForest,left,1.0,0.8542,41,False
212260567,all,noOutliers,class_weight_balanced,RandomForest,pull,0.9167,0.9167,60,False
212260567,all,noOutliers,class_weight_balanced,RandomForest,push,0.7895,1.0,19,False
212260567,all,noOutliers,class_weight_balanced,RandomForest,right,0.0,0.0,3,True
212260567,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.878,0.9,41,False
212260567,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.8833,0.8548,60,False
212260567,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.8947,0.85,19,False
212260567,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.3333,1.0,3,True
212260567,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.7317,0.8108,41,False
212260567,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.4167,0.8065,60,False
212260567,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.6842,0.6842,19,False
212260567,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,1.0,0.0833,3,True
212260567,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.9024,0.8409,41,False
212260567,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.5,0.7895,60,False
212260567,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.7368,0.5833,19,False
212260567,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.3333,0.0588,3,True
212260567,all,noOutliers,random_undersampling_controlado,MLP,left,0.7073,0.7632,41,False
212260567,all,noOutliers,random_undersampling_controlado,MLP,pull,0.4833,0.8286,60,False
212260567,all,noOutliers,random_undersampling_controlado,MLP,push,0.7368,0.6087,19,False
212260567,all,noOutliers,random_undersampling_controlado,MLP,right,0.3333,0.037,3,True
212260567,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.8293,0.8293,41,False
212260567,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.5667,0.7727,60,False
212260567,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.6842,0.7647,19,False
212260567,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.6667,0.0952,3,True
212260567,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.8293,0.4857,41,False
212260567,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.4833,0.6744,60,False
212260567,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.4737,1.0,19,False
212260567,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.3333,1.0,3,True
212260569,all,noOutliers,sin_balanceo,SMO_SVM,left,0.9315,0.8193,73,False
212260569,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.2632,0.625,19,True
212260569,all,noOutliers,sin_balanceo,SMO_SVM,push,0.9439,0.9352,107,False
212260569,all,noOutliers,sin_balanceo,RandomForest,left,0.8082,0.7973,73,False
212260569,all,noOutliers,sin_balanceo,RandomForest,pull,0.0,0.0,19,True
212260569,all,noOutliers,sin_balanceo,RandomForest,push,0.8692,0.7686,107,False
212260569,all,noOutliers,sin_balanceo,MLP,left,0.9041,0.7253,73,False
212260569,all,noOutliers,sin_balanceo,MLP,pull,0.1579,0.5,19,True
212260569,all,noOutliers,sin_balanceo,MLP,push,0.8692,0.9118,107,False
212260569,all,noOutliers,sin_balanceo,IBk_kNN,left,0.6986,0.6892,73,False
212260569,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.2632,0.3125,19,True
212260569,all,noOutliers,sin_balanceo,IBk_kNN,push,0.8411,0.8257,107,False
212260569,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.9315,0.68,73,False
212260569,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.0526,1.0,19,True
212260569,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.8224,0.898,107,False
212260569,all,noOutliers,random_oversampling,SMO_SVM,left,0.9452,0.8214,73,False
212260569,all,noOutliers,random_oversampling,SMO_SVM,pull,0.3158,0.75,19,True
212260569,all,noOutliers,random_oversampling,SMO_SVM,push,0.9439,0.9439,107,False
212260569,all,noOutliers,random_oversampling,RandomForest,left,0.7945,0.8406,73,False
212260569,all,noOutliers,random_oversampling,RandomForest,pull,0.1053,0.3333,19,True
212260569,all,noOutliers,random_oversampling,RandomForest,push,0.9065,0.7823,107,False
212260569,all,noOutliers,random_oversampling,MLP,left,0.9178,0.7204,73,False
212260569,all,noOutliers,random_oversampling,MLP,pull,0.2632,0.7143,19,True
212260569,all,noOutliers,random_oversampling,MLP,push,0.8598,0.9293,107,False
212260569,all,noOutliers,random_oversampling,IBk_kNN,left,0.726,0.7067,73,False
212260569,all,noOutliers,random_oversampling,IBk_kNN,pull,0.2105,0.3333,19,True
212260569,all,noOutliers,random_oversampling,IBk_kNN,push,0.8318,0.7946,107,False
212260569,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.9452,0.6765,73,False
212260569,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.2105,0.8,19,True
212260569,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.8037,0.9348,107,False
212260569,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.9315,0.8193,73,False
212260569,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.2632,0.625,19,True
212260569,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.9439,0.9352,107,False
212260569,all,noOutliers,class_weight_balanced,RandomForest,left,0.7534,0.7857,73,False
212260569,all,noOutliers,class_weight_balanced,RandomForest,pull,0.0,0.0,19,True
212260569,all,noOutliers,class_weight_balanced,RandomForest,push,0.8972,0.7619,107,False
212260569,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.9452,0.6389,73,False
212260569,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.2105,0.6667,19,True
212260569,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.7477,0.9412,107,False
