sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,accuracy,balanced_accuracy,kappa,macro_f1,weighted_f1,recall_left,recall_pull,recall_push,recall_right,precision_left,precision_pull,precision_push,precision_right,auc,min_clase,problema_muestra,exito,observacion,cv,folds
222260671,push,sinArtefactosEstricto,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,push,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,push,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,noOutliers,sin_balanceo,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,sin_balanceo,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,sin_balanceo,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,sin_balanceo,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,sin_balanceo,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_oversampling,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_oversampling,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_oversampling,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_oversampling,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_oversampling,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,class_weight_balanced,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,class_weight_balanced,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,class_weight_balanced,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,class_weight_balanced,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote_tomek,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote_tomek,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
222260671,right,sinArtefactosConservador,sin_balanceo,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,sin_balanceo,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,sin_balanceo,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,sin_balanceo,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_oversampling,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_oversampling,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_oversampling,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_oversampling,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,class_weight_balanced,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,class_weight_balanced,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,class_weight_balanced,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote_tomek,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote_tomek,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,sin_balanceo,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,sin_balanceo,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,sin_balanceo,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,sin_balanceo,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_oversampling,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_oversampling,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_oversampling,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_oversampling,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,class_weight_balanced,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,class_weight_balanced,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote_tomek,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote_tomek,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
222260671,right,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
22260552,all,noOutliers,sin_balanceo,SMO_SVM,88.24,79.2,0.8239,0.8032,0.8798,0.8201,0.8903,0.4744,0.9833,0.7935,0.8792,0.6379,0.9717,0.9603,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,sin_balanceo,RandomForest,87.54,73.44,0.8104,0.7536,0.8657,0.7782,0.9317,0.2564,0.9714,0.8052,0.8506,0.625,0.969,0.9523,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,sin_balanceo,MLP,88.47,80.66,0.8272,0.8147,0.8835,0.8033,0.9029,0.5513,0.969,0.8496,0.8715,0.6056,0.969,0.9612,78,False,SI,,bloques,6.0
22260552,all,noOutliers,sin_balanceo,IBk_kNN,82.97,76.9,0.7472,0.7699,0.8313,0.7155,0.8255,0.5897,0.9451,0.6577,0.83,0.6216,0.9778,0.8538,78,False,SI,,bloques,6.0
22260552,all,noOutliers,sin_balanceo,RBFNetwork_aprox,87.07,72.01,0.801,0.7484,0.8582,0.7322,0.9388,0.2308,0.9785,0.875,0.8156,0.7826,0.9557,0.9604,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,random_oversampling,SMO_SVM,87.62,79.34,0.8158,0.7955,0.8751,0.8368,0.8687,0.4872,0.9809,0.7905,0.883,0.5507,0.9716,0.9571,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,random_oversampling,RandomForest,88.16,74.83,0.82,0.771,0.8734,0.7741,0.9424,0.3077,0.969,0.7906,0.8604,0.7059,0.9783,0.9453,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,random_oversampling,MLP,88.62,81.83,0.8309,0.8147,0.8873,0.841,0.8885,0.5769,0.9666,0.8517,0.8853,0.5294,0.9806,0.966,78,False,SI,,bloques,6.0
22260552,all,noOutliers,random_oversampling,IBk_kNN,83.51,75.16,0.7541,0.7579,0.8355,0.7238,0.8453,0.4872,0.9499,0.6732,0.8304,0.5758,0.9876,0.8459,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,random_oversampling,RBFNetwork_aprox,84.98,80.59,0.7817,0.7734,0.8581,0.7824,0.8112,0.6538,0.9761,0.806,0.9038,0.3723,0.9646,0.9639,78,False,SI,,bloques,6.0
22260552,all,noOutliers,class_weight_balanced,SMO_SVM,88.78,82.35,0.8334,0.8235,0.8875,0.8452,0.8759,0.5897,0.9833,0.7953,0.9002,0.6301,0.9717,0.9638,78,False,SI,,bloques,6.0
22260552,all,noOutliers,class_weight_balanced,RandomForest,87.85,72.61,0.8131,0.7536,0.8665,0.7238,0.9586,0.2436,0.9785,0.848,0.8276,0.7308,0.9809,0.9483,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,class_weight_balanced,MLP,,,,,,,,,,,,,,,78,False,NO_APLICA,class_weight no soportado por este modelo,,
22260552,all,noOutliers,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,78,False,NO_APLICA,class_weight no soportado por este modelo,,
22260552,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,84.29,79.8,0.7712,0.7682,0.8488,0.7741,0.7986,0.641,0.9785,0.7582,0.897,0.4032,0.9557,0.9595,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote,SMO_SVM,87.23,79.15,0.8103,0.7912,0.8719,0.8201,0.8651,0.5,0.9809,0.784,0.8826,0.527,0.9716,0.9562,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote,RandomForest,88.16,76.78,0.8211,0.7861,0.8767,0.795,0.9227,0.3846,0.969,0.812,0.8636,0.625,0.976,0.9521,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,smote,MLP,88.93,81.92,0.8354,0.8175,0.8898,0.8536,0.8903,0.5641,0.969,0.8536,0.8887,0.5432,0.9783,0.9651,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote,IBk_kNN,83.75,81.49,0.7647,0.785,0.8423,0.8452,0.7626,0.6923,0.9594,0.6495,0.8964,0.5455,0.9829,0.8805,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote,RBFNetwork_aprox,85.84,81.9,0.7936,0.7871,0.8656,0.7992,0.8165,0.6795,0.9809,0.8414,0.899,0.3955,0.9648,0.9641,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote_tomek,SMO_SVM,87.38,79.24,0.8124,0.7925,0.8734,0.8201,0.8687,0.5,0.9809,0.7903,0.883,0.527,0.9716,0.9569,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote_tomek,RandomForest,89.16,77.16,0.8359,0.7923,0.8858,0.7992,0.9442,0.3718,0.9714,0.8341,0.8721,0.6444,0.9784,0.9545,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,smote_tomek,MLP,89.01,82.01,0.8363,0.8203,0.8903,0.8577,0.8921,0.5641,0.9666,0.8542,0.8857,0.5641,0.9783,0.9651,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote_tomek,IBk_kNN,83.75,81.53,0.7648,0.7851,0.8424,0.8494,0.7626,0.6923,0.957,0.6486,0.8983,0.5455,0.9828,0.8808,78,False,SI,,bloques,6.0
22260552,all,noOutliers,smote_tomek,RBFNetwork_aprox,85.76,81.86,0.7925,0.7864,0.8648,0.7992,0.8147,0.6795,0.9809,0.8377,0.8988,0.3955,0.9648,0.964,78,False,SI,,bloques,6.0
22260552,all,noOutliers,random_undersampling_controlado,SMO_SVM,87.69,80.88,0.8181,0.8003,0.8787,0.8494,0.8633,0.5513,0.9714,0.8024,0.8922,0.4943,0.9831,0.9561,78,False,SI,,bloques,6.0
22260552,all,noOutliers,random_undersampling_controlado,RandomForest,86.84,76.04,0.8043,0.7645,0.8651,0.8536,0.8705,0.3462,0.9714,0.7158,0.903,0.551,0.9645,0.9508,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,noOutliers,random_undersampling_controlado,MLP,88.31,82.97,0.8271,0.8204,0.8847,0.8577,0.8687,0.6282,0.9642,0.82,0.8879,0.5568,0.9854,0.9604,78,False,SI,,bloques,6.0
22260552,all,noOutliers,random_undersampling_controlado,IBk_kNN,79.72,75.15,0.7066,0.7296,0.8047,0.7908,0.7356,0.5513,0.9284,0.5727,0.8647,0.4674,0.9798,0.842,78,False,SI,,bloques,6.0
22260552,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,83.2,75.47,0.7529,0.7571,0.8323,0.8243,0.7824,0.4359,0.9761,0.6176,0.877,0.6667,0.9601,0.9534,78,False,no,Recall crítico bajo en: push,bloques,6.0
22260552,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,79.6,70.62,0.693,0.7043,0.7991,0.733,0.8405,0.3243,0.9268,0.7407,0.8433,0.2727,0.958,0.905,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,sin_balanceo,RandomForest,82.21,67.37,0.7235,0.6775,0.8071,0.7801,0.8904,0.0811,0.9431,0.8054,0.8,0.3,0.9508,0.9112,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,sin_balanceo,MLP,81.13,70.66,0.7098,0.7181,0.8035,0.6859,0.9003,0.2973,0.9431,0.7892,0.8138,0.4783,0.8923,0.9298,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,76.38,68.87,0.6407,0.6976,0.7631,0.6806,0.804,0.3514,0.9187,0.6633,0.7857,0.4194,0.9658,0.7983,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,80.67,66.36,0.6985,0.6714,0.7925,0.6702,0.9169,0.1081,0.9593,0.7853,0.7841,0.2667,0.9672,0.92,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,random_oversampling,SMO_SVM,79.14,69.77,0.6857,0.6972,0.7939,0.733,0.8339,0.2973,0.9268,0.733,0.8367,0.2619,0.958,0.9119,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,random_oversampling,RandomForest,83.13,68.1,0.7374,0.6855,0.816,0.7801,0.9037,0.0811,0.9593,0.8232,0.8024,0.3,0.9672,0.9083,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,random_oversampling,MLP,79.45,68.97,0.6867,0.6911,0.7914,0.6649,0.8804,0.2703,0.9431,0.7937,0.8079,0.2703,0.9134,0.9195,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,random_oversampling,IBk_kNN,75.0,65.27,0.6181,0.6634,0.7483,0.6806,0.8007,0.2432,0.8862,0.6533,0.7724,0.3214,0.9646,0.7775,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,78.68,66.56,0.6716,0.6737,0.7812,0.6545,0.8837,0.1892,0.935,0.7622,0.7847,0.2333,0.9664,0.925,37,False,no,Recall crítico bajo en: push,bloques,3.0
22260552,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,79.45,70.53,0.6908,0.7033,0.7976,0.733,0.8372,0.3243,0.9268,0.7368,0.8428,0.2727,0.958,0.905,37,False,no,Recall crítico bajo en: push,bloques,3.0
